id,keywords
11404,"مدیریت دانش, کارکنان, اینترنت اشیاء, زیرساختارهای لازم, بازیگران متخصص, محتوای خدمات, تحلیل محتوا و بانک تجارت., عملکرد سازمانی, عملکرد, فناوری اطلاعات"
61009,"covid 19, کووید 19, coronavirus, pcr, green synthesis, اضطراب, براکت ارتودنسی, menstruation, turmeric, covid19"
60836,"هوشمند سازی, شهرهای هوشمند, طراحی, چین, طراحی معماری, descriptive, analytical, ascetic, indirect speech, the principle of communication"
62084,"دانش آموز, مدرسه, دانش آموزان, فضای مجازی, اینترنت, والدین, اقدام پژوهی, هنر, هنر تجسمی, کتاب درسی"
11496,"سنجش از دور, پالینوفاسیس, سازند کژدمی, پایداری شیب, دگرسانی, تیکنر, سرعت ته نشینی, اپی ترمال, شواهد پالینولوژیکی, پیرولیز"
60951,"ورزش, تمرین هوازی, فوتبال, باشگاه های ورزشی, کرونا, دانش آموزان, تمرین مقاومتی, گردشگری ورزشی, عملکرد شغلی, اماکن ورزشی"
60901,"متخصص طب اورژانس, عملکرد بخش اورژانس, پرسش نامه, روایی, پایایی, شفا در پزشکی, رژیم میوه, پاکسازی بدن, درمان دیابت, محاظت از دندان ها"
65043,"خطوط مایکرو استریپ, فیلتر پایین گذر, رزوناتور., کوپلر, برداشت انرژی, کامپوزیت, ساندویچ پنل, الیاف شیشه., انرژیهای تجدیدپذیر, انرژی باد"
60877,"سعدی, مضامین ادب پایداری, اسطوره, فردوسی, شاهنامه, عشق, مولانا, گویش کرانی, خاقانی, ضرب المثل"
60942,"خوردگی, ریز ساختار, عملیات حرارتی, خواص مکانیکی, بهینه سازی, ریزساختار, کنسانتره, سدیم مولیبدات, فولاد زنگ نزن, گوگرد"
66668,"اقلیم, معماری پایدار, معماری بومی, bushehr, courtyard house, energy simulation, cooling demand., آب انبار, لارستان, پایداری"
60962,"انتقال حرارت, شبیه سازی عددی, انرژی, طراحی, شبکه هوشمند, کنترل بهینه, frame, g, نانوسیال, چرخدنده"
61645,"توسعه پایدار, مشارکت, مقاومت به علف کش, دریای خزر, آمور, کپور علف خوار, سین بیوتیک پروسل, میکروجلبک ها, مصارف, ترکیبات حاصله"
61837,"non, تیکنر, سرعت ته نشینی, پیش بینی, تونل سازی, نشست, الگوریتم های ابتکاری, فلوتاسیون واقعی, دنباله روی مکانیکی, دنباله روی هیدرولیکی"
62087,"discourse markers, language, efl learners, عشق, lingua franca, communication, culture, country, turkish, turkic"
61835,"همجوشی, شتاب دهنده, پلاسما, cooled fast reactor, انرژی, فناوری اطلاعات, سرطان, برد عددی فضایی, زبری بستر, امواج راسبی"
61796,"بلاکچین, مدیریت دانش, فناوری بلاکچین, قرارداد هوشمند, اینترنت اشیاء, بلاک چین, زنجیره تامین, بیمه, انرژی, رایانش ابری"
61986,"اقتباس, برشت, فاصله گذاری, تئاتر روایی, گمشده در آفریقا, حمیدرضا نجفی, خویشکاری, پراپ, کک به تنور, قصههای فولکلور کودکانه"
61644,"دانش آموزان, آموزش مجازی, یادگیری, معلمان, کرونا, اضطراب, دانشجویان, سلامت روان, کیفیت زندگی, روانشناسی"
61515,"امنیت, مصرف انرژی, مسیریابی, اینترنت اشیا, متلب, پمپ سانتریفیوژ, موجک, تحلیل شبکه های اجتماعی, بیشینه سازی انتشار, شاخص های مرکزیت"
61646,"ایران, حقوق عمومی, جبران خسارت, حقوق ایران, مسئولیت کیفری, مسئولیت مدنی, کودک همسری, کودک, پیشگیری, فساد"
61514,"بتن, توسعه پایدار, مدیریت بحران, ساختمان, فضای شهری, کامپوزیت, فولاد, ژئوپلیمر, مقاومت فشاری, سازه فولادی"
61516,"gram, nanocomposite, hydrogen production, membrane reactor, نانو, vinyl ester resin, cyclic carbonate, vinyl ester urethane resin, روش فاز مایع, زئولیت"
61838,"باستان شناسی, تاریخ, کوروش, بلوچستان, ظروف زرین و سیمین ساسانی, آناهیتا, اوستا, نمادشناسی نقوش, کارکردها, دلفان"
61836,"مکمل hmb, fa, بازیکنان فوتبال, میکروسیکل دو مسابقه ای, فراهم سازها, کودکان, روانشناسی ورزشی, روانشناختی, ذهن, اضطراب"
61808,"مدیریت دولتی, مدیریت بودجه, جریان کارگاهی ترکیبی, شبیه سازی تبرید, جریان کارگاهی ترکیبی دو مرحله ای چند معیاره, مجموع وزنی ساده, منابع انسانی, ارزیابی ریسک, رویکرد فازی, روش aras"
65042,"کاروانسرا, گردشگری, معماری, جاده ابریشم, صفویه, صفوی, گونه شناسی, شاهراه خراسان, کاروانسرای الهاک, کاروانسرای ایرانی"
73480,"داده کاوی, انرژی خورشیدی, امنیت, زنجیره تامین, توسعه پایدار, رمزنگاری, منطق فازی, محیط زیست, راهبرد, فرهنگ"
11437,"رشد هوشمند, مدیریت شهری, شهر هوشمند, مدیریت هوشمند, برنامه ریزی, توسعه پایدار, شهر الکترونیک, کارآفرینی, کنترل ترافیک شهری, رشد جمعیتی"
63524,"ایران مرکزی, دگرسانی, فلزات سنگین, آب زیرزمینی, سنگ شناسی, مدل سازی, کیفیت آب, component, زیگموئید, مقاومت فشاری"
95321,"شبکه توزیع, قابلیت اطمینان, داده کاوی, منابع تولید پراکنده, تلفات, gis, ریزشبکه, کاهش تلفات, مدیریت مصرف, برقگیر"
11530,"بهینه سازی, آسیب سازند, سیال حفاری پایه آبی, wettability alteration, متانول, نفت خام, carbonate rock, asphaltene, ionic liquid, ازدیاد برداشت نفت"
60797,"دانش آموزان, یادگیری, خلاقیت, آموزش مجازی, آموزش, پیشرفت تحصیلی, اسلام, مدیریت آموزشی, اضطراب, فرهنگ"
60795,"بهینه سازی, تعهد سازمانی, مدیریت دانش, ارزیابی ریسک, hemp, مپنا نور کیش, اقتصاد ایران, organizational performance, تاپسیس, زنجیره تامین"
60796,"بهینه سازی, اینترنت اشیا, هوش مصنوعی, یادگیری ماشین, فتوولتائیک, شبکه توزیع, طبقه بندی, شبکه عصبی, bci, eeg"
60987,"درمان مبتنی بر هیجان, زنان آسیب دیده., آموزش عالی, افسردگی, هوش هیجانی, رضایت زناشویی, اعتیاد, برنامه درسی, نشخوار فکری, درمان پذیرش و تعهد"
60985,"کارآفرینی, توسعه, رفتار مصرف کننده, نوآوری, ریسک, قصد خرید آنلاین, صنعت بیمه, فین تک, اینشورتک, اینترنت اشیا"
60986,"بارداری, زنان باردار, systematic review, pregnant women, covid 19, نوزاد, زنان, iran, pregnancy, infertility"
60984,"carbonate reservoirs, فناوری, درین, ابر, مقاومت فشاری بتن, موتور القایی, کنترل غیر خطی, ورودی خروجی حالت, کنترل مقاوم., امنیت"
60798,"معماری, محیط زیست, روستا, پدافند غیرعامل, توسعه پایدار, توسعه, کرونا, گردشگری, ارزیابی لرزه ای, حرارتی"
60794,"مدیریت دانش, نگرش, عدم تقارن اطلاعاتی, حاکمیت شرکتی, کیفیت حسابرسی, کارایی سرمایه گذاری, اجتناب مالیاتی, تفکر استراتژیک, تجربه خرید, مشتریان."
60948,"پساکرونا, آموزش مجازی, آموزش, پسا کرونا, دانشگاه فرهنگیان, کرونا, تربیت, فضای مجازی, کووید 19, کارورزی"
85703,"دیوان عدالت اداری, دادرسی اداری, حق بر دادرسی اداری, دعاوی اداری, دادراه اروپایی حقوق بشر, اتحادیه اروپا, تئوری حقوقی, حقوق عمومی, اچ. ال. ای هارت, روش شناسی فلسفه قانون"
60878,"محیط زیست, فلزات سنگین, اکوسیستم, توسعه پایدار, پسماند, کاهش میزان تبخیر, انجیر, برداشت, بسته بندی, پرمنگنات پتاسیم"
60891,"سبک زندگی, معنویت, دین, اسلام, سبک زندگی اسلامی, قرآن, کیفیت زندگی, خانواده, دعا, آموزه های دینی"
61001,"نفس, اسلام, امامت, احمد بن محمد بن خالد, المحاسن, هویت دینی, کیفیت زندگی, بحران کرونا, دانشکده علوم قرآنی کرمانشاه, مبانی فلسفی"
60993,"طراحی, اسلامی, معماری اسلامی, مسکن, پدافند غیرعامل, شهر ساوه, انرژی, معماری, کلانشهر تهران, ساختمان سبز"
61241,"توسعه پایدار, معماری, معماری پایدار, محیط زیست, انرژی, بتن, سد پلرود, اقلیم, مدیریت شهری, فضای شهری"
61000,"خط فریاتیک, آب کشاورزی, آب مجازی, رد پای آب, سرریز کنگره ای, ذرات معلق, رسوبزدایی, مدل عددی flow 3d, سد بتنی وزنی, تحلیل دینامیکی"
60909,"جرم, قرآن کریم, اسلام, مسئولیت مدنی ورزشکاران, قانون مدنی, نهج البلاغه, ماهیت, مادر, تعلیم و تربیت, قرآن"
61240,"توسعه پایدار, آموزش, کارکنان, سواد اطلاعاتی, شبکه های اجتماعی, مدیریت دانش, مدیریت, انگیزش, عملکرد تحصیلی, اعتماد سازمانی"
60995,"ایمنی, شناسایی خطرات, ارزیابی ریسک, رتبه بندی ریسک, کنترل ریسک, معدن مس چاه موس ی شاهرود, wrac, بهداشت فردی, رفتار فردی, ویروس کووید 19"
60996,"سطح بلوغ مدیریت ریسک, شرکت های ساخت و ساز, معیارهای بلوغ, بهترین عملکردها, روش vikor, مدیریت دانش, روش دلفی, شرکت آب و فاضلاب, گرایش کارآفرینانه, کارآفرینی سازمانی"
60908,"عملکرد کسب و کار, کیفیت حسابرسی, شایستگی, شادی سازمانی, ارز دیجیتال, بیت کوین, مهارت های ارتباطی, تلاش ممیزی, بازاریابی الکترونیکی, اعتماد الکترونیک"
61849,"خانواده, دانش آموزان, سلامت روان, اعتیاد, فضای مجازی, پیشگیری, آسیبهای اجتماعی, بهزیستی روانشناختی, اضطراب, آسیب های اجتماعی"
61630,"بازی های رایانه ای, بازی جدی, بازی رایانه ای, آموزش, بازی, فرهنگ, کودکان, تجربه کاربری, serious game, virtual reality"
64980,"کسب و کار, بازاریابی, بازاریابی دیجیتال, بازسازی, تغییر, مشتری, سیستم ها, هوش مصنوعی, مدیریت سازمان ها, فروش آنلاین"
72886,"کووید 19, covid 19, کووید19, covid19, اضطراب, دیابت, پرستار, sars cov, anxiety, کیفیت زندگی"
11444,"ایران, نظام حقوقی ایران, دادرسی, اطاله دادرسی, دیوان بین المللی دادگستری, جرم, پیشگیری, دادستان, فقه, نظام حقوقی"
60757,"آموزش مجازی, کرونا, کووید 19, یادگیری الکترونیکی, آموزش, چالش ها, اخلاق, ویروس کرونا, آموزش از راه دور, اخلاق حرفه ای"
61004,"عملکرد, کم آبیاری, آبیاری, آب های نامتعارف, پساب, شوری, فلزات سنگین, کارایی مصرف آب, آب نامتعارف, تنش شوری"
60967,"molecular docking, استامینوفن, گاز محافظ, آب بست, محلول پلیمر زیستی, الکترود اصلاح شده, ولتامتری, فلورسانس, شیف باز, حسگر شیمیایی"
60915,"سلامت روان, کرونا, کووید 19, اضطراب, بحران, تاب آوری, معنویت, افسردگی, ذهن آگاهی, حادثه"
61513,"امواج فراصوتی, کامپوزیت, non, طیف سنجی تشدید فراصوتی, تست های غیرمخرب, رادیوگرافی صنعتی, دمانگاری, پرتونگاری, آزمونهای غیرمخرب, رادیوگرافی"
61596,"نوآوری و خلاقیت, استخدام و جذب, کارمندیابی, گزینش., بازاریابی استخدام, جذب استعدادها, برند کارفرمایی, بازاریابی محتوا, جامعه پذیری, نیروی انسانی"
71381,"گاز طبیعی, بهینه سازی, مصرف سوخت, شبیه سازی, شبیه ساز رایانه ای, موتور دیزل, چرخه رانکین آلی, دیزل, بهینه سازی توپولوژی, بهینه سازی شکل"
11559,"energy harvesting, ارتعاشات, mechanical vibrations, فرکانس طبیعی, vibration, نانو صفحه مستطیلی, روش حل ناویر, piezoelectric materials, impedance matching., ارتعاشات غیرخطی"
11560,"آموزش مجازی, آموزش موسیقی, آموزش هنر, دروس کارگاهی, محتوای الکترونیکی, خوشنویسی, آموزش حضور, آموزش از راه دور, آموزش مجازی هنر, نقاشی کودکان"
10714,"بازآفرینی, بافت تاریخی, بافت فرسوده, توسعه پایدار, بازآفرینی شهری, معماری, مشارکت, شهر, تعاملات اجتماعی, شهرسازی"
60853,"نمک زدایی, آب شیرین کن, desalination, اسمزمعکوس, نمکزدایی, high, اسمز معکوس, آب دریا, rate activated sludge, تصفیه فاضلاب"
60978,"crn, خوردگی, سختی, pvd, مقاومت به سایش, co, مورفولوژی, رفتار الکتروشیمیایی, cae, پاشش پلاسمایی"
60966,"تونل, سد, تحلیل دینامیکی, رفتارنگاری, سد خاکی, tbm, حفاری مکانیزه, سیلاب, مدل سازی عددی, طراحی سازه اصلی"
61786,"پیل سوختی, پیل سوختی پلیمری, fuel cell, هیدروژن, hydrogen, methanol oxidation, پیل سوختی اکسید جامد, تولید هیدروژن, پیل سوختی غشا پلیمری, انتشار آلایندگی"
62904,"taxonomy, oxidative stress, ms, گیاهان دارویی, pcr, cancer, آنتی اکسیدان, medicinal plants, gc, دیابت"
63152,"آموزش, آموزش مجازی, یادگیری الکترونیکی, آموزش الکترونیکی, یادگیری, شایستگی, کرونا, نیازسنجی, شهرداری مشهد, چالش"
61003,"تغییر اقلیم, آب زیرزمینی, انرژی, بارش, دریاچه ارومیه, مدل, حوضه آبریز, ایران, تبخیر, سنجش از دور"
60745,"استهلاک انرژی, سیلاب, بهینه سازی, سرریز پلکانی, آبشستگی, hec, مدلسازی عددی, 3d, شکست سد, مدیریت فشار"
62015,"گیاهان دارویی, گیاه دارویی, اسانس, عملکرد, درمان, طب سنتی, جوانه زنی, عصاره, آویشن, زعفران"
62942,"معماری, توسعه پایدار, منطقه, محله, بهینه سازی, نور روز, هویت, انسان, ساختمان بلند مرتبه, ساختمان یکپارچه با سیستم های فتوولتائیک"
65312,"زنان, خانواده, سبک زندگی, اقتصاد مقاومتی, اقتصاد, گام دوم انقلاب, تربیت, مادر, زن, تمدن سازی"
60879,"خسارت, مسئولیت مدنی, حقوق بشر, مسئولیت کیفری, حقوق بین الملل, شورای امنیت, داوری, حقوق شهروندی, روایات, فساد"
61991,"گردشگری, اکوتوریسم, توسعه پایدار, بخش شاندیز, مشهد, گردشگری پایدار, توسعه گردشگری, فناوری اطلاعات, گردشگری روستایی, اثرات زیست محیطی"
63735,"مقدسات, گروه های افراطی و تکفیری, اسلام هراسی, توهین, قرآن کریم, انبیاء, توهین و اهانت, رسانه های غربی, تفکر, اسلا هراسی"
61984,"وجه التزام, ضمانت حسن انجام تعهد, متعهد, خسارت عدم انجام تعهد, انتقال تکنولوژی, موتورسیکلت سازی, قطعه سازی, دیوان عدالت اداری, ضمانت اجرا, آراء دیوان"
10883,"عملکرد دانه, ذرت, عملکرد, گیاهان دارویی, لوبیا چیتی, کشاورزی, کلروفیل, برنج, تغییر اقلیم, توسعه پایدار"
10604,"دانش آموزان, خانواده, پیشرفت تحصیلی, کیفیت زندگی, دانشجویان, خلاقیت, یادگیری, تاب آوری, هوش هیجانی, اضطراب"
60763,"امنیت, حقوق, مدیریت شهری, چالش, بیوتروریسم, کیفری, فقه, راهکار, عوامل مصنوعی, بیولوژیک"
60764,"سازمان, مدیریت, مدیریت دانش, کسب و کار, اسلام, سلامت اداری, شایسته سالاری, رهبری, فناوری اطلاعات, جامعه"
60968,"مدیریت, عمران, تغییر دهنده سطح ولتاژ, شهرسازی, منابع آبی, مقاومت, شهرداری, مدیریت شهری, هوش مصنوعی, الگوریتم ژنتیک"
11126,"فناوری بلاک چین, صنعت سلامت, کالای سلامت محور, یادگیری ماشین, دانش بنیان, هوش مصنوعی, فناوری, کامپوزیت جدید, لجن شیمیایی, فنتون"
60880,"فناوری اطلاعات, سازمان, هوش مصنوعی, کیفیت, داده کاوی, تکنولوژی, دولت الکترونیک, امنیت اطلاعات, فناوری اطلاعات و ارتباطات, مدیریت"
60961,"پسته, کودمهارگر, خرما, انقلاب کشاورزی, اصلاحات ارضی, اقتصاد سیاسی دوره پهلوی دوم, انقلاب سفید, تجار, کواورزی, بازارچه مرزی"
60941,"gis, ahp, الگوریتم های یادگیری ماشین, رگرسیون درختی, رگرسیون خطی, وب اسکریپینگ, بهینه سازی, تخصیص مکان, مدیریت پایدار, پسماند جامد شهری"
60904,"خوشه بندی, means, شبکه های اجتماعی, اینترنت اشیاء, امنیت, رایانش ابری, یادگیری ماشین, ارز دیجیتال, بیت کوین, بلاک چین"
61918,"gis, vikor, الگوریتم داده کاوی, اینترنت اشیا, تشخیص احساس, بیماران تحت نظارت, آموزش مجازی, دانش آموزان, مدارس, محتوای آموزشی"
61919,"فعالیت تجاری, واحد تجاری, تقسیم سود, بازار سهام, صورتهای مالی, بازارسهام, مدیریت استراتژیک, سود سهام, عملکرد شرکت, سود شرکت"
11204,"داده کاوی, عدم قطعیت, زنجیره تامین, شبیه سازی, multi, نگهداری و تعمیرات, مدیریت زنجیره تامین, supplier selection, قیمت گذاری, متوسط طول دنباله"
60971,"شهید سلیمانی, مکتب شهید سلیمانی, مدیریت جهادی, سردار سلیمانی, مکتب, مدیریت, الگو, مدیران جهادی, غرب آسیا, قاسم سلیمانی"
61427,"شهرداری, کرمان, ورمی کمپوست, لجن فاضلاب, عناصر سنگین, حجم دهنده ها, معماری, پیش بینی, فریدونشهر, ریزجلبک"
11323,"النقد الثقافی, classical arabic grammatical treatises, ancient arabic linguists, phonetic and phonological topics, presentation and coherence, methodological principles., past, augment, doubling, metathesis"
11440,"آنتی اکسیدان, ترکیبات زیست فعال, صنایع غذایی, غنی سازی, ماندگاری, پروتئین, خشک کردن, مواد غذایی, پروبیوتیک, بسته بندی هوشمند"
60881,"توسعه پایدار, مدیریت شهری, معماری پایدار, فضای شهری, شهروندان, معماری, معماری ایرانی, بافت فرسوده, تحلیل دینامیکی, فرهنگ"
60959,"زوج درمانی گروهی شناختی رفتاری, بهزیستی روانشناختی, خیانت زناشویی, شادکامی, پیشرفت تحصیلی, دانش آموزان, بازی, تعلیم و تربیت, هوش هیجانی, سبک تفکر"
10638,"کاغذ, سلولز, ویژگی های مقاومتی, بازیافت, چوب, خواص فیزیکی, مواد لیگنوسلولزی, چندسازه, مقاومت کششی, چندسازه چوب پلاستیک"
60870,"multi, time, leader, follower consensus, agent system, پردازش تصویر, سیستم فتوولتائیک, پیک مصرف بخش کشاورزی, مدیریت مصرف انرژی, گلخانه تاریک انرژیتیک"
60811,"نوآوری, استارتاپ, فراترکیب, آموزش کارآفرینی, نوآوری باز, استارت آپ, کارآفرین, کارآفرین نوپا, خروج کارآفرینانه, استراتژی خروج"
61852,"تنوع زیستی, نماتد, شناسایی, تنوع, آذربایجان غربی, تنوع ژنتیکی, گیاهان دارویی, پوشش گیاهی, پراکنش, اکوتوریسم"
60893,"فرماندهی و کنترل, اینترنت اشیاء, پدافند غیرعامل, فرماندهی و کنترل سایبری, فضای سایبر, امنیت, دفاع سایبری, سامانه فرماندهی و کنترل, بحران, کرونا"
10518,"دانش آموزان, تحلیل محتوا, تعلیم و تربیت, سلامت روان, معلمان, هوش هیجانی, سازگاری اجتماعی, آموزش, امید به زندگی, پیشرفت تحصیلی"
60882,"ورزش, فعالیت بدنی, کیفیت زندگی, فعالیت هوازی, کارآفرینی, والیبال, تربیت بدنی, سازگاری شغلی, سلامت سازمانی, فعالیت ورزشی تناوبی کم شدت"
60895,"شبکه های توزیع, الگوریتم زنبورعسل, خوشه بندی, وب سرویس, محیط ابر, شبکه عصبی, داده کاوی, رگرسیون, شبکه اجتماعی, دیزل ژنراتور"
67943,"آموزش مجازی, آموزش فیزیک, فیزیک, گرانش نیوتنی, نسبیت خاص, مفهوم فضا زمان, روش های تدریس بهینه, شیوه های ارزشیابی, سامانه های مجازی, معلمان کارآمد"
63525,"کووید 19, کرونا, دانشجویان, اضطراب, کرونا ویروس, افسردگی, آموزش مجازی, ویروس کرونا, سلامت روان, اضطراب کرونا"
11552,"داده کاوی, اینترنت اشیاء, یادگیری عمیق, امنیت شبکه, تشخیص نفوذ, تحلیل داده, انتخاب ویژگی, شبکه عصبی پرسپترون چند لایه, اینترنت اشیا, شبکه عصبی مصنوعی"
61504,"لیزر, برد رزبری پای, هوش مصنوعی, دیود ارگانیک گسیل نور, electroluminescent, organic light, emitting diode, oled, محافظت از سیستم قدرت, محافظت رله ای"
61485,"تجزیه تحلیل مولفه اصلی, تولید رسوب, استان اردبیل, حوضه آبخیز, محیط زیست, آموزش محیط زیست, تغییر رفتار, نگرش, آلودگی هوا, پارامترهای هواشناسی"
61505,"کیفیت زندگی, پیشرفت تحصیلی, افسردگی, عزت نفس, محیط زیست, دریاها, کنوانسیون ها و معاهدات, اقدامات, دیوان بین المللی, اعتبار اسنادی"
61488,"پدیدارشناسی, تجربه زیسته, ادراک چند حسی, کرونا ویروس (covid19), محیط زیست, فاکتورهای محیطی, محدودیت, بهترین راهکارهای مدیریتی, bmps, مدیریت رواناب سطحی"
61487,"عملکرد مالی, اخلاق حرفه ای, چابکی سازمانی, استراتژی سازمانی, بیمه البرز, قابلیت های فناوری اطلاعات, کارافرینی سازمانی, نوآوری, اقتصاد, بانکداری"
11013,"توسعه پایدار, کیفیت آب, آب زیرزمینی, منابع آب, مدیریت منابع آب, برنج, رودخانه, عملکرد, محیط زیست, کشاورزی"
60775,"تصمیم پذیری, مساله تحریم شبکه, روش سیمپلکس, برنامه ریزی خطی, تخلیه سد دی الکتریک, راکتور پلاسمایی, ترکیبات هیدروکربنی, روغن موتور, کوره الکتریکی, crack propagation"
60760,"سازمان ثبت اسناد و املاک, روان درمانی انگیزشی, شهادت, فقه, طرحواره درمانی, سازگاری اجتماعی, رهبری اخلاقی, سکون زدگی شغلی, نکاح, افسردگی"
60773,"امنیت, فناوری اطلاعات, papr, اینترنت اشیا, داده کاوی, ofdm, coding, پیاده سازی, مسیریابی, ریسک"
11558,"معماری, امنیت, بافت فرسوده, مدیریت شهری, معماری پایدار, گردشگری, نشانه شناختی, تیر عمیق, بازشو, محیط زیست"
11557,"مدیریت استراتژیک, عملکرد, مدیریت, مدیریت منابع انسانی, تفکر استراتژیک, خرید آنلاین, قصد کارآفرینی, قصد خرید., نوآوری, رسانه های اجتماعی"
60774,"عرفان, نقد, ادبیات, شعر, عشق, خسرو و شیرین, نظامی, متن, تحلیل مقابله ای, تقدیم"
60776,"معماری, ایران, self, نظریه انتقادی, تزیینات, ابراء, ابراء بدون موجب, ابراء قبل از ضمان و اشتغال ذمه, ابراء ما لم یجب, مدلباس"
94191,"مدیریت منابع انسانی, مدیریت ریسک, ریسک, صنعت بیمه, ریسک منابع انسانی, ریسک های مدیریت منابع انسانی, تاپسیس فازی, جانشین پروری, تحلیل مضمون, مالکیت کارمندان"
60883,"صنایع نفت و پتروشیمی, فولاد فریتی, مارتنزیتی, فولاد کربن متوسط, شبیه سازی, wettability, مدلسازی, دینامیک سیالات محاسباتی, ژل پلیمر, بازدارنده"
60903,"نانوذرات, هیدروترمال, بیودیزل, کاتالیست, فلزات سنگین, شبیه سازی, هیدروژل, جذب سطحی, اکسید منیزیم, درمان سرطان"
60931,"جذب سطحی, آلودگی, pectin, oxidation, بازیافت, بتاسیکلودکسترین, فوتوکاتالیست, magnetite, adsorption, تصفیه"
10882,"معماری, مدیریت شهری, تعاملات اجتماعی, توسعه پایدار, معماری پایدار, امنیت, بافت فرسوده, باغ ایرانی, معماری بومی, رنگ"
60884,"گردشگری, توسعه پایدار, محیط زیست, صنعت گردشگری, توسعه, توسعه گردشگری, برنامه ریزی, مدیریت, مدیریت شهری, آمایش سرزمین"
60905,"عملکرد, آبزی پروری, آبزیان, عصاره گیاهی, برداشت بهینه, کشاورزی مکانیزه, سیستم ایمنی, تنش خشکی, سیستان, کود زیستی"
60960,"مبتلایان به کووید 19, مدیریت زنان و مردان, سلامت, قابلیت مقایسه صورت های مالی, قیمت گذاری اقلام تعهدی, کیفیت گزارشگری مالی, پاداش نقدی مدیریت, سیاست های متهورانه مالیاتی, صندوق سرمایه گذاری, اهرم مالی"
11158,"ادبیات پایداری, ادبیات مقاومت, مقاومت, فلسطین, دفاع مقدس, قاسم سلیمانی, پایداری, سبک زندگی, شهید قاسم سلیمانی, قرآن کریم"
64964,"توسعه, دولت رانتیر, توسعه سیاسی, مهاجرت, نخبگان, توسعه نیافتگی, تحلیل سیستمی, نظریه سازه انگاری, هویت, هنجارهای بین الاذهانی"
61642,"عیب یابی سازه ها, blood supply chain, disaster management, multi, objective optimization, supply chain management, meta, heuristic algorithms, رایانش ابری, زنجیره تامین غذایی"
61822,"e, قیمت نفت, ارزش ویژه برند, سرمایه انسانی, قیمت دلار, شاخص بازار سهام, قیمت طلا, استعفا, استعفا عاطفی, استعفا قانونی"
61823,"feature extraction, classification, استخراج ویژگی, طبقه بندی, calcification, breast, computer, differential equations, linear methods, طیف سنجی طول عمر نابودی پوزیترون"
11550,"مواد غذایی, نانوامولسیون, امنیت غذایی, عصاره متانولی, پروبیوتیک, بیوفیلم, غنی سازی, ماندگاری, قارچ خوراکی وحشی, بررسی های فیتوشیمیایی"
11175,"ریزشبکه, محیط زیست, ضربه قوچ, آب شیرین کن, استخر خورشیدی, گرادیان نمک, مدل سازی عددی, راندمان, انرژی, پایش"
11525,"eor, distillation, oil, computational fluid dynamics, maximum 6 words, membrane, enhanced oil recovery, simulation, formation damage, catalyst"
60949,"cell production, machine sequence, cell layout, allocation, placement, داده های پرت, رگرسیون, آماده سازی داده ها, پیش بینی, خوشه بندی داده ها"
60803,"مقاومت فشاری, محیط زیست, مقاومت کششی, روش طیف انرژی, طراحی بر اساس عملکرد, نقطه عملکرد سازه, آنالیز حرارتی, مقاومت فشاری بتن, شکل پذیری, ساختمان سبز"
60779,"دانش آموزان, آموزش و پرورش, پیشرفت تحصیلی, کیفیت زندگی, رضایت زناشویی, طرحواره های ناسازگار اولیه, شخصیت, سبک زندگی, آموزش مفاهیم روانشناسی مثبت, تعهد زناشویی"
60778,"جبران سازی, رگولاتور ولتاژ, مرجع ولتاژ, نسبت رد منبع تغذیه, کیفیت توان, صدای ریه, منابع تجدیدپذیر, نیروگاه فتوولتائیک, و 1, med"
60777,"مدیریت شهری, رضایتمندی, محیط های پاسخده, فضاهای شهری وزنان, بالندگی زنان, لبه رودخانه, اصول طراحی شهری, سالمند, واقعیت مجازی (virtual reality), فناوری های نوین"
60902,"دریای عمان, تحلیل پوششی داده ها, خلیج فارس, ایران, اکوسیستم, دریا, دریای خزر, کارآفرینی, کووید 19, دینامیک سیالات محاسباتی"
11499,"mechanical properties, composite, nanocomposite, nanocomposites, calendering, two roller mixer, micromechanics, delamination, wood plastic composite, high ratio"
11531,"ایران, خسارت, مسئولیت مدنی, اقتصاد مقاومتی, موانع حقوقی, شرط, شرط فعل, فسخ نکاح, روزه داری, فعالیت بدنی"
11448,"صنعت خودرو, خودرو برقی, خودرو, بهینه سازی, المان محدود, شبکه های عصبی, خوشه بندی, مصرف سوخت, حمل و نقل, شبیه سازی"
11563,"یادگیری عمیق, تبدیل موجک, انتخاب ویژگی, بیماری کبد چرب غیرالکلی, پردازش تصاویر فراصوت, غربالگری کبد چرب, یادگیری عمیق در استخراج ویژگی تصاویر فراصوت شبکه های کانولوشن, مگنتوانسفالوگرافی, بازسازی داده, بازنقشی سیگنال"
61701,"شبکه های اجتماعی, رسانه, امنیت ملی, سیاست خارجی, فیلترینگ, فضای مجا زی, حکمرانی رسانه ا ی, ناهماهنگی شناختی, لیبرال دموکراسی, اعتیاد اینترنتی"
11556,"بازرسی غیر مخرب جریان گردابی, ترکیب شیمیایی, متالورژی پودر, envi, precipitation, دورسنجی, stability analysis, finite difference method, شبکه عصبی مصنوعی, الگوی بهینه انفجار"
11555,"پوشش نانو کامپوزیت, nanocomposites, reduced graphene oxide, طیف سنج تحرک یونی ims, تخم مرغ, اندوتوکسین, باکتری, سیستم ایمنی lp3, و cas9, crispr"
11459,"مدیریت دانش, سرمایه, هوش هیجانی, رضایت شغلی, کارایی, سواد مالی, نوآوری, یادگیری سازمانی, رضایت مشتری, قیمت سهام"
